wv,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
Conf6121,-0.01437090714536,-0.0032049877134120003,-0.005246855477406001,-0.007061372866703001,0.02686615197673,-0.01663037875173,-0.007126957259713,-0.011896894328159999,-0.001478786242484,0.0018183614517770003,0.0014209154920039998,-0.001943642137466,-0.009272615669225,-0.000256741402509,0.034711091199370006,0.033682566228099994,0.007422666015528,0.0036725486636570003,0.011667469213090002,0.02385695662052,0.012493837915749999,0.030091817249480002,0.0037972469241830003,-0.0021981274515170002,0.002430166117217,0.01561537078617,0.03798977452111,-0.0008813107670169,-0.02582301519539,-0.005537493276456,-0.011174828608219998,-0.009339308973193001,0.0237243064365,-0.01381840014712,-0.05095034525448,-0.003761854841748,-0.007342872345675001,-0.02209773154463,-0.01466866600848,0.0015101339798639997,0.01683230685626,0.004180197177350999,-0.01300406134883,-0.006043640649079001,-0.008190647302126,-0.037054558925760005,-0.06534468411805,-0.01288700530356,0.00101946567023,0.01918587874164,0.09979231819538001,-0.03853870684387999,-0.01043239177824,0.0030217602632440005,0.04877537312918,0.01546353221137,0.04748580087064,0.02581091321697,0.0107832963862,-0.14279420780889998,-0.03981886992115,0.12273169565169999,0.03493464484277,0.028936054393419997,-0.003672359893415,-0.047293750450800004,-0.012323227748770002,-0.008679343920021999,-0.0010093788248210001,0.0005861065602248,-0.012599026433530001,0.11032019119000001,0.20092397982760002,-0.08630523182282,-0.004677490714301,-0.006300294800851999,-0.0029920493272529995,-0.0004183391424035,-8.098615100777e-05,-8.099593639563e-05,-0.0002180742737708,-0.0005572091912518,-0.0016204383048920002,-0.008177940769289,-0.009250981641719998,-0.002143400015102,-0.001994822267389,-0.004200479873866,-0.008810412536256,-0.0028618249841990003,-0.0007893838820283,-0.0003559157516005,-0.0001978806867229,-0.0001223982534231,-8.045906992356e-05,-5.4840216497559995e-05,-3.815346882681e-05,-2.67740227701e-05,-1.874406058503e-05,-1.292728885461e-05,-8.626482820833e-06
Conf6122,0.0039081033989540005,-0.003107126079666,0.0026483393816979996,0.0199403971522,0.08237847557401,-0.05794230816646,-0.006347517287158001,0.001421268440302,-0.0008694539494442,-0.003177948101961,-0.01432468933232,-0.003651026917521,-0.01666797284905,-0.02120130050455,0.008854425704803002,0.007950556746776999,0.0017786989389779997,-0.0005560008235757,0.012137949357499999,0.022736624616,0.0014727261405310002,0.02324908095553,0.004821978093799,0.005076381811624,0.01657691817147,0.02624877869531,0.015428890002370002,-0.0027311329165809997,-0.0117319965665,-0.003123759081077,-0.008748905599326,-0.0021110023298829997,-0.005322469507247,-0.02692686666807,-0.021949163254630002,0.00383508859295,-0.03373012711567,-0.03929068330662001,-0.0179380647637,-0.019212327701279997,0.02659461417683,0.009590472720758001,-0.0046894875914799995,-0.003260431050629,-0.003858791400725,-0.01581725959547,-0.03969630387528,-0.007873600971325001,-0.002082447333556,-0.008747003844696998,0.04836891941613,0.01071972386063,0.05892580333956,0.040216201692790006,0.037566952608679996,0.006395725426946999,-0.00380439694787,0.007795127606532,-0.001768822593501,-0.1325839330229,-0.03511800116167,0.10800238014530002,0.03238310083105,0.03169762088252,0.01086244443531,-0.04759114557314,-0.006849702650665999,0.02368176177357,0.007744070321473001,0.009388359757939,0.03272369647252,0.08870370405249002,0.1392409140084,0.01290270716211,-0.005018508607132,0.01589759602894,0.015609118489109999,0.004080304118997,0.00212967560545,0.001500163861949,0.001294371003878,0.001420452367615,0.002372719799181,0.009359828583413,0.007805878259968001,0.002894282478759,0.005100180861257,0.010468383158100001,0.01176661764619,0.003552612583622,0.0012249124287219998,0.0006756328992657,0.0004543695038264,0.0003385389419807,0.0002680624833805,0.0002208406197778,0.000187027190964,0.0001616221428916,0.0001418322650764,0.0001259794104702,0.0001129958364648
Conf6123,-0.01129781305838,-0.0031513399702129997,-0.0007509616514846,0.001007284466049,0.0164142149025,-0.0248564359961,-0.0051798822090220005,0.001065272753795,0.0010326519200569999,0.005780984635449999,0.004685878609273,-0.004572973544039001,-0.0170055759006,-0.01051588403404,0.02964256742782,0.03516234371928,0.009516157687184,0.01256043406474,0.03781306305393,0.03641337589299,0.01770774346863,0.003666860808314,-0.018130788267349998,0.003786456379024,0.01809965794992,0.02574296986574,-0.01531062237266,-0.0045160445746860005,-0.008031168592101,-0.0021724799167339996,-0.005358243051465,0.0008279410589362,0.010163955118770001,-0.024639662706650002,-0.02924052890106,-0.008812608092344,-0.017984404581189998,-0.02617007455971,-0.009280158677659,0.003891424688483,0.026223620653320002,0.005672785680534,-0.009133391059456998,-0.002000111109823,0.0017885855009160002,0.01678081184978,-0.02200352412678,-0.007286984647914,-0.001173651487685,-0.009707964076485,0.07035491902939,0.0432437140615,-0.0031076732669959996,-0.002672621173628,0.08721842625223,0.005436529342141,-0.06134888669918,-0.06358926090558,-0.00173993772581,-0.04230917158537,-0.05964289459304,0.07724037767469999,0.031814331436490005,0.027190035501650004,-0.00587359253836,-0.03032422738706,-0.001805024115941,0.022515396019509998,0.007276174785188001,0.0075125184502730005,0.025279384012470003,0.05493846049981,0.1611473782391,-0.06829050128682,0.004931565517252,-0.002804130398969,-0.001585205131869,0.0001162344250792,0.0002612396009868,0.0002250877669491,0.0001512872406127,4.941301965405e-05,-0.0001450239890742,-0.001015290916677,-0.0012724181835350001,-0.0006315112564006,-0.001141379515284,-0.0034293545309820005,-0.018591620405590002,-0.006324666082253,-0.0015518177195049999,-0.000635312718316,-0.0003268200805554,-0.0001894261077221,-0.0001175763376908,-7.593880110804e-05,-5.004494702269e-05,-3.3100286060370004e-05,-2.1581880615389998e-05,-1.352105903074e-05,-7.751422950404e-06
Conf6124,0.01339824332509,-0.04266376763131,-0.0178553766365,-0.009874217287639998,0.09037423667385001,0.11531098747610001,0.0195389891898,-0.009573335611658,0.0009087749815063,0.00652196996153,-0.005604035101789001,-0.01633302930988,-0.027051173897349998,-0.01811618800846,-0.02962698398454,-0.01277380979295,-0.002749425738636,-0.0028318159600580002,0.01350723204164,0.03492806221604,-0.01130882680895,0.013855015012409998,0.017486461458979998,0.014513778119309999,0.01058522206973,0.04070855994353,0.0336060986793,0.006728489371337,0.001294551509971,-0.0001969084295397,-0.008249481456716,-0.004062537698375,0.055415796301260006,-0.005575772401483001,-0.02417093435007,-0.002406130590031,-0.0077112363495230015,-0.0320384670992,-0.05388710146529,-0.01257114960891,-0.012720229436020001,-0.005476416035534001,-0.01152350461598,-0.007374539592156999,-0.00292052676837,-0.0002995228159268,-0.04838586518839,-0.01933519046827,-0.01135862894263,-0.052589701735230004,0.037777069067420004,0.026937814290830003,-0.00872088518384,0.01398972011401,0.03560724731206,0.0028601675932920004,-0.015063757342100002,-0.0058872604340820004,-0.02014761282181,-0.01936179573135,0.010668834780639999,0.05690537787037999,0.07950389453395,0.02645185005335,-0.0057836837693559994,-0.02556080628513,-0.019139315168279998,0.03369011850468,0.009610800335397,0.00613388211698,0.01044702650934,0.0764070929408,0.07700003559041,-0.055256822163550004,-0.008581821940059,0.0006048835319333,0.0006010512683771,0.0002036826437131,0.0001875648678032,0.0002107392616913,0.0002849780571524,0.0005139076497021,0.001380920589913,0.007067722008106,0.0108827790818,0.0006022790496661,-0.0034184524690610003,-0.01330609158859,-0.035026182626489995,-0.016972043768110002,-0.0039271249786,-0.001592790329399,-0.0008324068237586,-0.0004987628753866,-0.0003252321059338,-0.0002245405281495,-0.0001614868543778,-0.0001197251813775,-9.085257942962e-05,-7.020347965725e-05,-5.5026069589009995e-05
Conf6125,0.013955158488459999,-0.018291200731589997,-0.0026417335942410004,0.0007532518877482,0.007932177256481,-0.01901837830345,0.0007735355522782,0.0035930530746109994,0.001790291117415,0.008240882263171,0.013355415723319998,0.007660842688262,-0.003555387683895,-0.04067244616812,-0.029913895883539997,-0.015338098641030001,-0.004964016030806,-0.009373642771412,-0.011187702700379998,0.01608548535899,-0.01707392005432,0.056730857418949995,0.01963180566461,3.1001809391990005e-05,0.006789056093475,0.04192110284485,0.022831948622290002,0.003102835447478,-0.006956487065518,-0.008998262713625998,0.003766650589775,-0.01397317277084,-0.02172185681074,-0.01009562557692,-0.1032770256555,0.01396752327505,-0.005514250610387,-0.03341821706159,-0.028938185724419998,-0.0005562745107229,0.03974627830277,0.006673967159833,-0.000110360511738,0.001718640337962,0.01055404766172,0.05678651326976,-0.015206861027209998,-0.008406005119044999,-0.003757528280007,-0.014014922420040002,0.01606446474713,-0.01613116938041,-0.024077860641880004,-0.07229288782744,0.005812835976373,-0.0044000050257130005,-0.01562503846487,0.019656584828930002,0.01090035134476,-0.0730607438977,-0.05239239735688,0.027954615321479998,-0.07246296826604,-0.008090745481381,-0.01541239743703,-0.008176142827561,-0.007264718817985,-0.012780617189770001,-0.002437746446113,-0.000683436749672,-0.006739692981776999,0.06837531725061001,0.1309529512374,0.005569291092136999,-0.009476241213701001,-0.02370240116939,-0.007057893748234999,-0.0015502827098820002,-0.0006618284699956,-0.0004781676676796,-0.0004965385146246,-0.0006256647908171,-0.0008910380223723,-0.001538751442328,-0.0026056415307449997,-0.004407669899545,-0.014117540938809998,-0.04826819549319,-0.046757727587989996,-0.022474777901820002,-0.0057602064069659994,-0.002568105024532,-0.0014601788578579996,-0.0009461716778521,-0.0006652386757462,-0.0004946481462731,-0.0003831532303348,-0.0003062023119688,-0.0002508104303068,-0.0002095769667711,-0.0001780293914838
Conf6126,-0.005881230747443001,-0.0065526600802140005,0.0211439669434,0.0977115284038,-0.08688490970662,-0.08482621339769,-0.000450432833779,0.012030051816459999,0.0031997711992729997,0.010012526338600001,0.027794758929580003,0.031689225034619996,0.0133820060621,-0.04866875432971,-0.033306030878150004,-0.01647031169464,-0.005004294391285,-0.008278526557325,-0.0076710692460100005,0.019383855137830003,-0.04952016875302,0.044181688262370004,0.01398065597132,0.007158637851388001,0.0060548352300969985,0.01960768614434,0.060653056993239994,0.010689935899229999,0.004418634928762999,0.003154464820144,0.0008778804620721,-0.04016110645551,-0.01579206677603,-0.002911771964133,-0.03950155850685,-0.024297300828999998,-0.035979137444279996,-0.020507117975860002,-0.008643913457461001,-0.0011494515127980001,0.057533180631959994,0.009006097095576,-0.008500326179125,-0.002434094204592,0.006016553555699,0.04690089752374,-0.01841343895778,-0.01061028764891,-0.007870387096577,-0.03310465243038,-0.03172353330898,-0.03501233558831,0.005316292252191,0.034452875633109996,0.031106721599290003,0.005891076242343,0.0061428449727169996,0.011370532587810001,0.006348424746410001,-0.09546007791682999,-0.0492069645625,0.031657073227719996,-0.09418818103656,0.010831777423769999,-0.018928748619330003,-0.01398235693982,-0.01284806383233,-0.01085291518595,-0.0009355795182037,0.008155462443969,0.03306107661801,-0.0057366895811649995,0.07851509259522,-0.02157545024993,0.0364706777629,-0.014920512322489999,-0.005460926567069,-0.0009999905570584,-0.0004510276674231,-0.0004104052335822,-0.0005214899299009,-0.000775774942344,-0.001395760540386,-0.004127361787129,-0.007860956308221,-0.00478901493413,-0.012574764767060001,-0.0461974801387,-0.03335477061278,-0.017358371228490002,-0.004513170268238,-0.0020496900092589997,-0.001184060590845,-0.0007773452003314,-0.0005525523131025,-0.0004147215688707,-0.0003238723253825,-0.0002607004074173,-0.0002149229479351,-0.0001806411382272,-0.0001542688782601
Conf6131,-0.01601719130612,-0.008394696930587,-0.01005443783775,-0.009372752766213,0.0248580326572,-0.0028870874411640003,-0.0162174848525,-0.0007632320769879,0.0008544609757194,0.0025793661675160002,0.004487853532644,0.0073257857082,-0.0022278024276479996,0.01741781545223,0.03659788105891001,0.03395249233654,0.008654210030762,0.01119836250034,0.02298900504904,-0.006204776342014,-0.01882385105002,0.03005724545564,0.007481594130231999,-0.006570988862005999,-0.009032102573216,0.02289371034936,0.07578229123722999,0.004573660267066,-0.02459029786489,-0.003906790160292,-0.006210217116024001,-0.013015150343180001,0.03391773908565,-0.003574076815979,-0.03408586549389,-0.003598664114517,0.001717983553643,0.002244800940035,0.0033219882222520003,0.009525243730937001,0.01577666424776,-0.001235010477944,-0.02736105938232,-0.006838184536035,-0.007258963198364,-0.0302131139688,-0.048561901814980005,-0.012310279316190002,0.0009175196997182,0.01775189637817,0.08570616868555,-0.08741560662516,0.005702654126961,0.12002469373019999,0.02412021611521,0.0024932566265089997,-0.03763320260683,0.08906678670111001,0.03537304511328,-0.1710333627259,-0.035656656712129996,0.18211246142409998,0.009386884530986,0.008659914039433,0.004879307148644,-0.04106058752729,-0.014117025615590001,0.011058901562000002,0.003751122093785,0.0029122844774979997,-0.0048651961916529995,0.11457014628180001,0.1282082857044,-0.0824978860335,-0.01768463077764,0.0009018199608352,0.002101037043559,0.000726701957486,0.0004919527164016,0.0003545061401204,0.0001868694883709,-0.0001537039460665,-0.00124655577673,-0.007791908249167001,-0.01731475312426,-0.0009620792900669,0.0034311768261070003,0.01241424690559,0.06885977668219,0.033785823004430005,0.007809776415741,0.003222512904706,0.001739468996754,0.0010889240337270002,0.0007484475413749,0.0005485061400284,0.0004211587941515,0.0003349923492581,0.0002738955768855,0.0002289270082958,0.0001948059057638
Conf6132,0.0044725508036129995,-0.02242878912028,-0.005111660755573,0.01808018753007,0.08254170277141,-0.03333986596663,-0.02115887593417,0.01146617801919,0.004823605590215999,0.0012278364050750002,-0.004008835961474001,0.003625908071693,-0.0108489780074,-0.001391189550289,0.00244524130334,0.007603813965738001,0.002863051217669,0.007354427515814,0.01505062326597,-0.01411873705514,0.0150494275999,0.01825126380726,0.02460103973932,-0.008065266408226,0.008975594174965,0.025187026775119997,0.054123622010510006,0.002935345267506,-0.01000595327657,9.103595647557e-05,-0.0007250117945534,-0.003395413891799,0.002563141819013,-0.03145941199622,0.008030190941284002,0.0009998956600732,-0.03108837534147,-0.01266132207698,-0.002415061776988,-0.008060528709446,0.03031092248055,0.004103385892528,-0.023589552673650004,-0.006468854431178001,-0.003629976265888,-0.01154624503177,-0.01923730511797,-0.01155962906233,-0.003991393343617,-0.021317728086660003,0.055827082142500005,-0.023317194373790002,0.06606178309614,0.15509665161289998,0.013195124392590001,-0.0018632229708739998,-0.05718613048762,0.05481860199155,0.007058875257696001,-0.16657679805859998,-0.03434155008846,0.1490069565883,0.02553970690006,0.01764301852651,0.0186865792466,-0.0328708133404,-0.00708288002017,0.04467344561443,0.01227738942758,0.009619758829320998,0.02761718437507,0.09046797544329,0.11022131032410001,-0.01752818156793,-0.01326451118586,0.02115980220175,0.03069098572599,0.006607489185459,0.0030377520766859995,0.001991668956277,0.0015930520262529997,0.0014807734498979998,0.001608182839092,0.002349797794439,0.0033277323332259997,0.0038700565685859997,0.008263747707090999,0.024404128817020004,0.08715439084967999,0.042202530006170004,0.01008695311253,0.004307698125326,0.0023995549876820003,0.0015445418291139999,0.001087626851424,0.0008138766736455,0.0006361722552653,0.0005137665554621,0.0004255175848801,0.0003595553257412,0.0003087885021346
Conf6133,-0.01030149928743,-0.01288167419026,-0.008639720425129,-0.0001980227025624,0.0151065368387,-0.002777367317123,-0.02037727964823,0.01852273687204,0.01000636910934,0.007514510109686999,0.006288527686411999,-0.002011281065691,-0.010464654380229999,0.002430109573837,0.01725062126746,0.04863979644351999,0.01273975370468,0.02276347194441,0.05333063262528,-0.00500416886669,0.024657451568150003,-0.0002689196684825,-0.01919308917368,-0.004219004867431,0.01945788717863,0.037664359976419995,0.02820315585314,0.0004716031196439,-0.0105813101039,-0.001096485966615,-0.0002778929368565,0.001579127706466,0.01860116711548,-0.0212929023289,-0.01151827554941,-0.01027986486647,-0.01041665983951,-0.0002955109865638,0.006097778914531999,0.01195465161076,0.02628632232077,0.0005099049615756,-0.02724794813578,-0.003906535422176,0.002055729508553,0.02086722322277,-0.01286255618857,-0.009305545057195,-0.0021558957109820004,-0.01229804159963,0.08920802930553,-0.0027545934735949996,0.011608002963700001,0.1364132960039,0.05285321054894,0.001301664330028,-0.06575343276422001,-0.05186732967022,0.02216849266713,-0.041461146575910005,-0.06510645472307,0.1214118574002,0.009656115008366998,0.006795904093204001,0.0031462202311390002,-0.02409228974316,-0.0004949204040365,0.04061661026828,0.01142689880685,0.007152281125669001,0.014778145798500002,0.08145139663363,0.09802760869701,-0.06625398590894001,-0.006600690078277,0.005692448773576,0.005138113025595001,0.001601604933477,0.0009548916707889,0.0006961568128549,0.0005257016681441,0.0003146746150803,-0.0002619082055916,-0.00372353545769,-0.009037061750826,0.0004134029552762,0.003783662617995,0.012347065004190002,0.06102887331898,0.03308508766221,0.007556208832765,0.0031231527899940005,0.00169734816039,0.001071435082443,0.0007427353770944,0.000548805100896,0.0004246315416991,0.0003401466739858,0.0002799087229224,0.0002353304840427,0.0002013278097707
Conf6134,-0.007512124530816,-0.017787536773020002,-0.03951857810858,-0.01248300760356,0.08570772982691001,0.09506123121950001,0.03424897932274,-0.005527331967716999,-0.00896042220349,0.002573836816961,0.0006312126594068,-0.01054366610906,-0.01819673998668,-0.004391109085539,-0.007444209120891999,-0.01245613413501,-0.0007187670123609,0.005273713166587,0.023810607974549997,-0.004375555339535999,-0.019857537698040002,0.009254199253825,0.00682413353883,0.008371251678278001,0.01554611959021,0.04718345342182,0.06887149548542,0.0128193303085,0.0039047069973640004,-0.0008878055401728,-0.008530318934357,-0.0022234705933710003,0.05995930121455001,-0.01754879241727,-0.0030907825371220003,0.0010245152037719999,-0.0014943974997010002,-0.0039276156146569995,-0.021212084307780002,-0.006786499100077,-0.008942624433908001,-0.007640551150790999,-0.036109153848220006,-0.011102518542610003,-0.0028598453340090003,0.004182729519907,-0.0509950989186,-0.014232854093879999,-0.01215696617337,-0.05890623326205,0.05103426712055,-0.01112812464693,0.004487005790827,0.1050060419895,0.01838672637394,0.0002525402809199,-0.03329899167802,0.038301804781519996,-0.01985767865802,-0.02826322142279,0.017042845648360002,0.060814625026289995,0.03309252020678,0.008737427510223,0.01162525629281,-0.01894697912396,-0.02198070281783,0.05311285370272,0.015220552271819999,0.003777536232745,-0.001815984418864,0.09355671275865,0.041021104295489996,-0.06961719454088,-0.009373154091983,0.01135935652392,0.007192187857124001,0.001737093087632,0.0009055856165861,0.0006887189407264,0.0006503776029799,0.0007340387581232,0.00105056860078,0.0025461883941459997,0.006592083461614001,0.0024966953649439997,0.0035176967620440002,0.01111925038265,0.03415823103504,0.021782002253959997,0.004926739519361001,0.002060763661472,0.0011406656107019997,0.0007338411263264,0.0005179597272073,0.0003891158280049,0.0003056436123645,0.0002481916216294,0.0002067677374564,0.0001757815853321,0.0001519021996386
Conf6135,-0.004288970362223,-0.01552478099796,-0.01277703643834,-0.0007895879399633,0.0067995986737340005,-0.0057553654518530005,0.0017386324434620001,0.02029616989729,0.006186297962711,0.008849604964025998,0.01262903335035,0.0213325776584,0.001338812956817,-0.034503544675660004,-0.01990241492205,-0.007051998408068001,-0.002054298131922,-0.0003700686662024,-0.01025332173699,-0.030115746099390002,0.015500948907950002,0.04822020028501,0.009557114644271,-0.01741623848951,0.004351829288654001,0.03843797183832,0.06687173312733999,0.009248441435989999,-0.01104255537853,-0.011041469555260001,0.004020401051334,-0.01371346337234,-0.02047385088655,-0.01500191699952,-0.06366634752187,0.014190307637760002,0.0006380792066232,-0.0039670866001579996,-0.01174963668863,0.01495917286408,0.03410336927838,0.0027233875828779996,-0.018838572238509998,-0.0008625342151215,0.01396068608296,0.08438538179687,-0.02058540937949,-0.008684416366017,-0.005864855429431999,-0.03353576752226,0.02044911687077,-0.03638934115083999,0.003222160594765,0.05003180820545,-0.01048529486886,-0.009527135165769002,-0.05335959584597,0.07597368250436,0.009585513196334,-0.1128779971656,-0.048525651827959995,0.02537373848822,-0.11163942603530001,-0.0059991638431250004,-0.004217223893554001,-0.002398843257508,-0.0005603776048789,0.007873183328749,0.002578116380548,0.001077148664014,-0.0042350049815850005,0.07785437103830001,0.08933935652956,-0.0188959789339,-0.01102795260858,-0.01013654458333,-0.0032426454557729994,-0.0004328625873004,-1.828161882643e-05,4.883639654073e-05,1.885237525719e-05,-8.741066820921999e-05,-0.0003970416569976,-0.0019193178491020001,-0.006689238925088,-0.0015003260167779997,-0.002896100704947,-0.02078037722093,0.024226697072400005,0.0189095932888,0.0036785998240149997,0.001341356641305,0.0006620182845011,0.0003864080238406,0.0002506361059185,0.0001747036371319,0.0001282630035833,9.790862058935e-05,7.702603042986e-05,6.206452289149e-05,5.098692488835e-05
Conf6136,-0.01531989500824,-0.006136370833607,0.008733080838751999,0.08809344291915,-0.09121874414261999,-0.061111156660810004,-0.004953632386259,0.0448131189576,0.012450904221189999,0.01519782139946,0.02267412591237,0.039058411872550006,0.011086626360620001,-0.04874577444946,-0.04137760341294,0.008431175266125999,0.0014339537691720001,0.008145134835336,0.008276737715845,-0.01273366544305,-0.01998723319693,0.007362830156127,-0.0007770927563965,0.0016189378108760002,0.0006391045884661,0.02936592985686,0.1116822525393,0.01885244575364,0.0037254633565540008,-0.003201057548025,0.0025617798725029997,-0.041466946920879995,-0.016645127683309998,-0.01418582013792,-0.01556720656494,-0.01277199127187,-0.020759397765419997,-0.0011909029976860002,0.01148627569982,0.01350452146807,0.04808663102755,0.003566378604443,-0.027732581963299998,-0.0046614581801529996,0.007043942808785,0.057800365938640005,-0.02090987179183,-0.00762647092566,-0.00831545581029,-0.043300961023920004,-0.01400296582014,-0.08338181124706,0.02193266917347,0.175839832503,0.02500067290441,0.002972747832133,-0.029085102804779998,0.01989459176398,0.05637994883746,-0.12638079226389998,-0.04028047667792,0.02385452675196,-0.09764793707132001,0.009404200070267,-0.008479645947625,-0.006949415575239999,-0.006745605423004001,0.011704029005489999,0.0040532509409610005,0.005933242278560001,0.02070493128459,0.02197185655895,0.03922954401989,-0.04055650196097,0.02947810777773,-0.002717355290074,-0.0014668348477139999,0.0001203653210293,0.0002069172223965,0.0001550770741936,7.000026871898e-05,-8.102983015769e-05,-0.0004914861084212,-0.0025620237628940002,-0.009219755632704,-0.0015922320296720002,-0.002259333210401,-0.018696201301169998,0.033320128315560006,0.02796254516834,0.005489684705087,0.002032662025056,0.001017378321149,0.0006004051625932,0.0003926983062665,0.0002754482835213,0.0002031986388604,0.0001556975813353,0.0001228718339363,9.927397494805e-05,8.175795840940999e-05
Conf6141,-0.011162098477509999,-0.003225844787502,-0.013593525802290002,-0.008271265524875998,0.02292817010055,0.027207681187900002,-0.06697566164953,-0.04176799544234,-0.008250424512133,0.003100463879633,0.008409849264194,-0.01151140907255,-0.002711601022623,0.01080011296301,0.05469862512301,0.1329571535567,0.02409982396495,0.014443567876270002,0.014635992556629998,-0.01566747540524,-0.0001742488749853,0.009096920306775,0.039335122071400004,-0.007253544421110999,-0.015241053411179999,0.025196522702409997,0.05698224605791,0.0009832214969859,-0.0300393066161,-0.004468714592665,-0.004805264114367,-0.0015347988380029999,0.04322675673991,-0.00188875340413,-0.0594812284731,-0.004330115244525,-0.0029733103094929996,0.0001171957368626,-0.001636978308861,0.002598058321986,0.01646530456454,0.006504337617608,0.002460210667927,-0.0034069450332759998,-0.01163126274941,-0.059426050338669996,-0.07433382666233,-0.012994455454579999,-0.010841661365540002,-0.03036171818521,0.03338257634648,-0.06371521509697001,-0.009344490554366999,-0.01594492709817,0.052921587179160005,0.03807567252092,0.17452537250720002,0.04682166594679,0.0868392168773,-0.06024682969453,-0.04191791216792,0.048729608903440004,0.01935874381531,0.013150770859179999,0.01831840282768,-0.03381587995835,-0.005883871224183,0.02888314510164,0.008792279989767,0.005289525269075,0.0057756941012550005,0.11793606687760001,0.06493560684878,-0.06850696657288,0.0033774079899109998,0.019168430619,0.009087338305109001,0.002296889908336,0.001052290281102,0.0005583998338833,0.0001545460816953,-0.0005433299635512,-0.002755628926828,-0.01672066039399,-0.02582345758672,-0.001207286921675,0.007037956344354,0.02634916355879,0.124710677502,0.036299716204039996,0.009478905007361,0.004122279999112999,0.00227993693056,0.0014446374870370003,0.0009987752780176,0.0007336673559387,0.0005634451677328,0.0004476656235807,0.0003653033996002,0.0003045699097672,0.0002584479273552
Conf6142,0.012519661284100002,0.000756125108256,-0.012961938657,0.0026504415228329995,0.09136906222807001,-0.001419401041339,-0.07011840587384,-0.037688757253959995,-0.008185287759013,-0.0029171496779620003,-0.01315284123565,-0.012384747048239999,-0.007262317516258001,-0.005615037708976,0.04072608648958,0.1059505694603,0.01860026760133,0.009934568719321997,0.011455621637969999,-0.02005008196886,-0.016092516369780003,0.0106091906157,0.05700398764446,-0.004418407366341,0.004001600118488,0.023151190386160002,0.038929153499199995,-0.001209502981034,-0.012793012529709998,-0.001796669334542,-0.0019877604077810002,-0.0009984532590169,0.01018474099193,-0.057602820763059996,0.01159697866989,0.01034939065349,-0.03091470967396,-0.008180657873691,-0.0015425433496920001,-0.017745876312630002,0.00253383051169,0.001669857477034,-0.003967483640039,-0.0026044506569370004,-0.005359288219342,-0.024872916066379997,-0.04250731808614,-0.008668274771881,-0.01419249624604,-0.05170874047665,-0.006034368727533001,-0.01314410549289,0.03603525355737,0.04771755284483001,0.03258413112803,0.02105883432517,0.07788079382302,-0.008260659682899,0.09791584268277001,-0.003967089706891,-0.02751307921339,0.001668427727577,0.007973664319084,0.02096371492313,0.01881510951931,-0.02281088930741,0.003327778368114,0.05553201847125,0.015296831627780002,0.009917447826463002,0.02189727633935,0.09175395727291999,0.1369725378892,-0.07263985065621001,-0.017663024982229998,0.038402681453239995,0.03296566307219,0.007339342547628001,0.003314953215262,0.0020926818294110003,0.001567894756601,0.001230832077473,0.000575870895629,-0.0040906630615970005,-0.0034958328513920002,0.004044692922379,0.012102929789139998,0.037124425490440004,0.15855242588770002,0.03929162015696,0.01097602031405,0.004989450795197001,0.0028548425617759996,0.0018603540895889999,0.001317179657818,0.0009875451239828,0.0007719259005418,0.0006227496678275,0.0005149519481146,0.0004343036991966,0.0003722349887467
