Dih1,Dih2,Dih3,Dih4,Dih5,Dih6,Dih7,Dih8,Dih9,Dih10,Dih11,Dih12,Dih13,Dih14,Dih15,Dih16,Dih17,Dih18,Dih19,Dih20,Dih21,Dih22,Dih23,Dih24,Dih25,Dih26,Dih27,Dih28,Dih29,Dih30,Dih31,Dih32,Dih33,Dih34,Dih35,Dih36,Dih37,Dih38,Dih39,Dih40,Dih41,Dih42,Dih43,Dih44,Dih45,Dih46,Dih47,Dih48,Dih49,Dih50,Dih51,Dih52,Dih53,Dih54,Dih55,Dih56,Dih57,Dih58,Dih59,Dih60,Dih61,Dih62,Dih63,Dih64,Dih65,Dih66,Dih67,Dih68,Dih69,Dih70,Dih71,Dih72,Dih73,Dih74,Dih75,Dih76,Dih77,Dih78,Dih79,Dih80,Dih81,Dih82,Dih83,Dih84,Dih85,Dih86,Dih87,Dih88,Dih89,Dih90,Dih91,Dih92,Dih93,Dih94,Dih95,Dih96,Dih97,Dih98,Dih99,Dih100,Dih101,Dih102,Dih103,Dih104,Dih105,Dih106,Dih107,Dih108,Dih109,Dih110,Dih111,Dih112,Dih113,Dih114,Dih115,Dih116,Dih117,Dih118,Dih119,Dih120,Dih121,Dih122,Dih123,Dih124,Dih125,Dih126,Dih127,Dih128,Dih129,Dih130,Dih131,Dih132,Dih133,Dih134,Dih135,Dih136,Dih137,Dih138,Dih139,Dih140,Dih141,Dih142,Dih143,Dih144,Dih145,Dih146,Dih147,Dih148,Dih149,Dih150,Dih151,Dih152,Dih153,Dih154,Dih155,Dih156,Dih157,Dih158,Dih159,Dih160,Dih161,Dih162,Dih163,Dih164,Dih165,Dih166,Dih167,Dih168,Dih169,Dih170,Dih171,Dih172,Dih173,Dih174,Dih175,Dih176,
0.1449,-179.6063,-178.8697,1.3792,-0.0257,179.5007,178.9625,-1.5112,90.6169,-140.8304,-24.0594,-88.351,40.2017,156.9727,179.8041,-0.256,-0.4472,179.4927,179.7682,-0.6817,-0.1712,179.3789,-179.6107,0.2454,0.3311,-179.8128,-0.1683,179.4228,-179.7529,-0.1619,-65.9601,66.0613,-179.729,113.596,-114.3825,-0.1729,0.337,-178.8067,-179.2563,1.6,-0.1605,179.5727,178.9344,-1.3324,74.0656,-157.8535,-40.4999,-105.0251,23.0558,140.4094,-0.1643,179.9841,-179.898,0.2504,-0.1357,-179.2826,179.715,0.5681,0.0245,-179.5048,179.2375,-0.2918,-65.1887,66.0214,-179.6857,115.6493,-113.1406,1.1523,65.0584,-172.0707,-57.632,-64.2037,58.6672,173.1059,-179.8665,-56.9955,57.4431,174.3283,-65.9762,54.7069,-57.135,62.5606,-176.7563,57.8386,177.5342,-61.7827,-179.3713,-59.8389,61.2242,58.5208,178.0531,-60.8837,-57.1505,62.3819,-176.5549,-165.2572,-44.2187,71.2265,62.9472,-176.0143,-60.5691,-51.7199,69.3186,-175.2362,167.5991,-71.6022,48.7214,-60.6648,60.134,-179.5425,53.8124,174.6111,-65.0653,174.9328,-65.245,55.3887,54.5993,174.4215,-64.9448,-60.5974,59.2248,179.8585,65.2068,-171.8573,-57.2231,-64.121,58.8149,173.4491,-179.9304,-56.9945,57.6397,174.7826,-65.7177,55.1897,-57.4539,62.0458,-177.0468,57.7368,177.2366,-61.8561,-177.1565,-57.4698,63.3473,60.6883,-179.625,-58.8078,-55.024,64.6627,-174.5202,-54.6182,69.154,-175.6824,173.5539,-62.6739,52.4897,59.7682,-176.4596,-61.296,170.993,-68.7008,51.8302,-56.3232,63.9831,-175.486,57.1341,177.4403,-62.0287,-176.5913,-56.7733,63.2196,58.6258,178.4438,-61.5634,-56.725,63.093,-176.9142,
0.9242,-178.8121,-178.6511,1.6127,-1.1059,178.2297,178.4583,-2.2062,91.753,-139.7415,-22.9373,-87.8017,40.7038,157.508,179.9316,0.2054,-0.3347,179.9391,-179.5443,0.0237,0.18,179.748,179.0265,-1.2042,-0.7076,179.0618,0.2556,179.5357,-179.3458,-0.0658,-66.5032,65.6236,179.788,113.0709,-114.8023,-0.6379,-0.1385,-179.3559,-179.4225,1.3601,-0.4342,178.6709,178.7378,-2.1571,73.6342,-158.3546,-40.9458,-105.5348,22.4764,139.8851,0.8518,-178.9095,-178.2578,1.9809,1.0451,-179.2788,-179.1953,0.4808,0.1174,-179.2218,-179.5953,1.0655,-87.7109,46.6833,160.6574,91.9747,-133.6311,-19.657,64.9226,-172.2161,-57.7664,-64.3022,58.5591,173.0087,-179.9778,-57.1165,57.3331,174.3846,-65.9148,54.757,-57.1497,62.5509,-176.7773,57.8445,177.5451,-61.7831,-179.5548,-60.0521,61.0095,58.3451,177.8479,-61.0906,-57.3237,62.179,-176.7594,-165.177,-44.1455,71.3132,62.8941,-176.0744,-60.6157,-51.7028,69.3287,-175.2126,167.3543,-71.8499,48.4932,-60.7762,60.0196,-179.6373,53.6232,174.419,-65.2379,174.9098,-65.2649,55.3612,54.5886,174.4139,-64.96,-60.6031,59.2222,179.8482,65.2948,-171.7774,-57.1388,-64.0079,58.9199,173.5585,-179.8126,-56.8847,57.7539,174.9027,-65.6431,55.2493,-57.4,62.0542,-177.0534,57.7865,177.2407,-61.8669,-176.9201,-57.1958,63.554,60.9301,-179.3456,-58.5957,-54.7739,64.9504,-174.2997,67.348,-169.4499,-55.6509,-69.3325,53.8696,167.6686,178.6088,-58.1892,55.6098,154.7508,-86.3605,35.9069,-70.5599,48.3289,170.5963,41.2952,160.184,-77.5486,-179.9921,-60.4095,60.8997,57.685,177.2676,-61.4232,-57.5083,62.0743,-176.6165,
0.3903,-179.4855,-178.6231,1.5011,-0.3729,179.2282,178.6155,-1.7834,91.7925,-139.6977,-22.9186,-87.1751,41.3347,158.1138,179.7968,-0.1296,-0.3286,179.745,-179.9302,-0.3544,-0.0043,179.5714,179.9228,-0.1655,-0.006,179.9057,-0.0749,179.4314,-179.6833,-0.177,-66.1832,65.8542,-179.9444,113.3983,-114.5643,-0.3629,0.1621,-178.9936,-179.347,1.4973,-0.1711,179.4368,178.9367,-1.4555,74.285,-157.6573,-40.2991,-104.8184,23.2393,140.5975,0.0977,-179.8111,-179.5111,0.5801,0.1841,-179.6435,-179.9075,0.2649,0.0877,-179.5158,179.9287,0.3253,-66.7714,65.3423,179.5298,113.3978,-114.4884,-0.3009,64.8236,-172.3104,-57.8759,-64.3673,58.4987,172.9331,179.9503,-57.1837,57.2507,174.4734,-65.8059,54.8439,-57.0349,62.6858,-176.6645,57.9592,177.6799,-61.6704,-179.6968,-60.186,60.8872,58.2044,177.7152,-61.2116,-57.4547,62.0561,-176.8707,-165.4471,-44.4048,71.0283,62.7436,-176.2141,-60.781,-51.9131,69.1293,-175.4376,167.49,-71.7129,48.6137,-60.7569,60.0401,-179.6333,53.7084,174.5055,-65.1679,174.8826,-65.2937,55.3362,54.5537,174.3774,-64.9927,-60.643,59.1807,179.8106,65.2598,-171.8105,-57.1733,-64.0422,58.8875,173.5247,-179.8581,-56.9284,57.7088,174.7922,-65.7128,55.186,-57.4595,62.0354,-177.0657,57.7396,177.2345,-61.8667,-177.0961,-57.401,63.4131,60.7517,-179.5532,-58.7391,-54.961,64.7341,-174.4518,-164.9721,-43.9432,71.5214,63.1208,-175.8504,-60.3858,-51.4634,69.5654,-174.97,167.7382,-71.4369,48.8779,-60.4254,60.3994,-179.2858,53.9505,174.7753,-64.9098,174.9952,-65.1857,55.4397,54.6639,174.483,-64.8916,-60.5106,59.3084,179.9339,
0.9967,-179.1458,-178.1183,1.7392,-0.4072,179.0477,178.6847,-1.8604,90.8509,-140.6342,-23.8087,-88.2264,40.2885,157.114,179.3828,-0.3111,-0.4731,179.8329,-179.015,0.5206,0.6763,-179.7881,178.6902,-0.9603,-1.0147,179.3348,-0.0428,179.3673,-179.6136,-0.2035,-66.733,65.179,179.4528,112.8084,-115.2796,-1.0058,-0.2462,-179.3463,-179.6596,1.2403,-0.1168,179.0339,178.9321,-1.9173,73.9383,-158.0629,-40.6468,-105.1061,22.8928,140.3088,0.7445,-179.6141,-178.4055,1.236,1.5158,178.7012,-178.1242,-0.9388,-0.8435,179.7036,-178.0564,2.4907,148.6301,-85.8925,31.364,-34.2143,91.2631,-151.4803,64.6987,-172.4069,-57.9534,-64.5769,58.3174,172.7709,179.7801,-57.3256,57.128,174.2973,-66.0143,54.6947,-57.2333,62.455,-176.8359,57.7258,177.4142,-61.8768,-179.4997,-60.002,61.077,58.361,177.8586,-61.0623,-57.3057,62.192,-176.7289,-165.5653,-44.5124,70.9098,62.7728,-176.1743,-60.7522,-51.9613,69.0916,-175.4863,167.7895,-71.4014,48.8971,-60.6039,60.2052,-179.4962,53.929,174.738,-64.9634,174.9164,-65.2549,55.3703,54.576,174.4047,-64.9702,-60.6336,59.1951,179.8202,65.2968,-171.7754,-57.1376,-63.9615,58.9663,173.6041,-179.8088,-56.8809,57.7568,174.8301,-65.6674,55.2056,-57.5051,61.9975,-177.1296,57.717,177.2195,-61.9075,-176.9058,-57.1884,63.5863,60.9453,-179.3373,-58.5626,-54.7662,64.9512,-174.2741,-61.2809,63.6057,177.6541,173.4983,-61.6151,52.4333,57.4875,-177.6259,-63.5775,175.3688,-64.824,54.7224,-56.6274,63.1798,-177.2738,57.9109,177.7181,-62.7356,-177.6456,-57.9871,61.8615,57.3288,176.9873,-63.1641,-57.6715,61.987,-178.1643,
0.4339,-179.5742,-178.4436,1.5484,-0.0546,179.7461,178.7942,-1.4051,90.9151,-140.5514,-23.7697,-87.9155,40.618,157.3998,179.3655,-0.4766,-0.6263,179.5315,-179.904,-0.3857,-0.0632,179.4551,179.881,0.1439,0.0332,-179.7039,0.0024,179.3499,-179.5525,-0.205,-66.0514,65.871,-179.8751,113.473,-114.6047,-0.3507,0.0893,-179.2909,-179.2617,1.3582,-0.1204,179.4462,179.2244,-1.209,72.8798,-159.0818,-41.6979,-106.4618,21.5767,138.9606,0.0615,179.7921,-179.5049,0.2257,0.2074,-178.569,-179.5219,1.7017,-0.2597,179.9405,178.5193,-1.2806,78.2744,-154.0712,-37.7828,-100.4831,27.1712,143.4596,64.7252,-172.3895,-57.9477,-64.542,58.3433,172.7851,179.8206,-57.2941,57.1477,174.2684,-66.0368,54.6534,-57.2053,62.4895,-176.8204,57.7496,177.4445,-61.8654,-179.5551,-60.042,61.0196,58.3214,177.8344,-61.1039,-57.3403,62.1728,-176.7656,-165.5567,-44.5036,70.9184,62.7698,-176.1772,-60.7552,-51.9509,69.1021,-175.4759,167.7185,-71.485,48.8292,-60.6605,60.1361,-179.5498,53.8722,174.6687,-65.0171,174.9083,-65.2682,55.3621,54.5659,174.3893,-64.9803,-60.639,59.1844,179.8148,65.0611,-172.0102,-57.3761,-64.2385,58.6902,173.3243,179.937,-57.1343,57.4998,174.7637,-65.7323,55.1481,-57.4886,62.0154,-177.1042,57.7013,177.2053,-61.9143,-177.1921,-57.5145,63.2789,60.6624,-179.66,-58.8666,-55.0229,64.6546,-174.5519,64.5575,-172.7585,-57.8602,-64.5621,58.1219,173.0202,-178.7987,-56.1147,58.7836,172.7662,-67.8861,53.4198,-59.3387,60.009,-178.6852,55.4265,174.7742,-63.92,-177.7541,-58.1525,62.7725,60.3348,179.9364,-59.1386,-55.3484,64.2533,-174.8217,
0.6216,-179.3374,-178.4415,1.5996,-0.4075,179.1575,178.6319,-1.8031,91.0209,-140.4532,-23.6559,-88.0033,40.5225,157.3198,179.7834,-0.1076,-0.258,179.851,-179.5624,0.0093,0.3277,179.8994,179.4681,-0.627,-0.4269,179.478,-0.1516,179.4033,-179.7558,-0.2008,-66.4213,65.4681,179.7535,113.1558,-114.9549,-0.6695,0.0712,-178.9872,-179.4863,1.4554,-0.1743,179.249,178.8305,-1.7462,74.1285,-157.8656,-40.4548,-104.8713,23.1346,140.5454,0.3568,-179.5457,-179.0665,1.0309,0.8315,178.9804,-179.2663,-1.1174,-0.3164,-179.8794,-178.4765,1.9605,152.4134,-81.6767,35.6207,-29.4596,96.4503,-146.2523,64.6433,-172.4652,-58.0125,-64.6147,58.2768,172.7294,179.7463,-57.3622,57.0904,174.2279,-66.0777,54.6053,-57.276,62.4185,-176.8985,57.6798,177.3742,-61.9428,-179.5993,-60.0944,60.9718,58.2652,177.7701,-61.1636,-57.3979,62.107,-176.8267,-165.5829,-44.5308,70.8826,62.7845,-176.1633,-60.7499,-51.9678,69.0844,-175.5022,167.7778,-71.4084,48.8817,-60.6506,60.1631,-179.5467,53.903,174.7168,-64.9931,174.9067,-65.2679,55.3623,54.5667,174.3922,-64.9776,-60.6391,59.1863,179.8165,65.2698,-171.8036,-57.1646,-63.9868,58.9397,173.5788,-179.8371,-56.9106,57.7285,174.8097,-65.6818,55.1849,-57.517,61.9915,-177.1418,57.7047,177.2133,-61.92,-176.993,-57.2766,63.499,60.8582,-179.4255,-58.6498,-54.8582,64.8581,-174.3662,-164.959,-43.4141,72.712,69.9721,-168.4829,-52.3568,-46.9983,74.5466,-169.3273,174.7131,-65.1224,54.1196,-58.1405,62.024,-178.734,57.5093,177.6738,-63.0843,177.5785,-62.5518,58.0713,56.1316,176.0013,-63.3756,-59.493,60.3768,-179.0002,
0.2452,-179.57,-178.8245,1.3603,-0.1373,179.4103,178.909,-1.5434,92.1449,-139.2851,-22.5613,-86.8818,41.6882,158.412,-179.9852,-0.2163,-0.1718,179.5972,179.9304,-0.1851,0.1635,-179.952,-179.7588,0.0731,0.0172,179.8492,-0.1615,179.8925,179.9449,-0.0011,-66.3337,65.7111,179.9191,113.5525,-114.4027,-0.1947,-0.0306,-179.0705,179.9157,0.8758,0.2253,-179.7599,179.2464,-0.7388,110.2955,-123.2897,-5.9871,-68.7066,57.7083,175.0109,-0.2178,179.9558,179.7673,-0.059,0.0271,-179.1584,179.8524,0.6669,0.004,-179.5463,179.2518,-0.2984,-65.2737,65.9309,-179.7764,115.5267,-113.2687,1.024,65.1919,-171.9655,-57.5536,-64.0257,58.8168,173.2288,-179.6942,-56.8516,57.5603,174.5608,-65.7067,54.9324,-56.8458,62.8866,-176.4743,58.1215,177.8539,-61.5069,-179.6966,-60.1873,60.9107,58.2296,177.7389,-61.1631,-57.4221,62.0872,-176.8148,-165.2509,-44.2052,71.2455,62.9148,-176.0396,-60.5888,-51.7295,69.3161,-175.2331,167.4602,-71.7469,48.5814,-60.7646,60.0283,-179.6435,53.6795,174.4724,-65.1993,174.9301,-65.2455,55.3829,54.5889,174.4134,-64.9583,-60.6093,59.2152,179.8435,-171.464,-49.4108,65.3207,62.5169,-175.4299,-60.6984,-55.1878,66.8654,-178.4031,173.0869,-66.7962,53.05,-61.5024,58.6145,178.4607,55.9981,176.115,-64.0387,175.522,-64.5869,56.0352,54.0035,173.8945,-65.4834,-61.6273,58.2638,178.8859,-54.5821,69.1639,-175.6703,173.5887,-62.6653,52.5006,59.8106,-176.4434,-61.2775,170.9463,-68.7498,51.7672,-56.3681,63.9358,-175.5471,57.0842,177.3881,-62.0948,-176.5682,-56.7499,63.2518,58.6652,178.4835,-61.5149,-56.6781,63.1402,-176.8582,
1.0545,-178.7328,-178.5548,1.658,-1.2401,178.0585,178.3589,-2.3424,91.4097,-140.0757,-23.2634,-88.1808,40.3339,157.1461,-179.7924,0.2817,-0.0071,-179.9331,-179.4317,0.4631,0.4936,-179.6116,178.8096,-1.4877,-1.1184,178.5843,0.3412,-179.916,-179.5619,0.1809,-66.9122,65.2026,179.3933,112.9842,-114.901,-0.7103,-0.519,-179.8708,179.7368,0.3849,-0.1638,179.2682,179.1751,-1.3929,113.2727,-120.2589,-3.0665,-66.0539,60.4145,177.6069,0.9667,-178.7251,-178.466,1.8422,1.3266,-178.916,-178.9839,0.7735,0.0436,-179.2586,-179.741,0.9567,-87.8691,46.5774,160.5126,91.8954,-133.6581,-19.723,64.8823,-172.2495,-57.7952,-64.371,58.4971,172.9515,179.9606,-57.1713,57.2831,174.2757,-66.0381,54.6551,-57.2585,62.4278,-176.879,57.73,177.4162,-61.8906,-179.5307,-60.0252,61.0388,58.3569,177.8625,-61.0735,-57.3132,62.1924,-176.7436,-165.0795,-44.0402,71.4181,62.9973,-175.9634,-60.5051,-51.6138,69.4255,-175.1161,167.5561,-71.6283,48.6828,-60.5945,60.2212,-179.4678,53.8059,174.6216,-65.0674,174.9503,-65.2217,55.4015,54.6166,174.4446,-64.9322,-60.5729,59.2551,179.8783,-171.3939,-49.3863,65.3564,62.6364,-175.3561,-60.6134,-55.0522,66.9554,-178.3019,173.5091,-66.2438,53.4655,-60.9696,59.2775,178.9868,56.5188,176.7659,-63.5248,175.4947,-64.6113,56.0074,54.0247,173.9187,-65.4625,-61.5718,58.3222,178.941,67.7792,-169.0286,-55.2311,-68.9128,54.2794,168.0769,179.025,-57.7829,56.0146,154.7614,-86.3359,35.9056,-70.4909,48.4118,170.6532,41.357,160.2597,-77.4988,-179.8125,-60.1643,61.1615,57.8584,177.5066,-61.1676,-57.3314,62.3168,-176.3574,
0.4332,-179.4848,-178.5729,1.5091,-0.4132,179.1995,178.568,-1.8193,91.5525,-139.9262,-23.1442,-87.4079,41.1135,157.8954,179.9892,-0.1057,-0.0936,179.8115,-179.814,0.0152,0.2817,-179.889,179.8336,-0.2597,-0.2584,179.6483,-0.0721,179.8762,-179.9147,0.0336,-66.5407,65.4862,179.7124,113.2911,-114.682,-0.4558,-0.1628,-179.0957,179.8887,0.9557,0.1863,-179.9433,179.0972,-1.0325,109.0826,-124.4838,-7.1512,-69.8075,56.6261,173.9587,0.0215,-179.8821,-179.8488,0.2476,0.2813,-179.6389,-179.8157,0.2641,0.0573,-179.5576,179.9836,0.3688,-66.857,65.2483,179.447,113.2213,-114.6734,-0.4747,64.807,-172.3228,-57.8857,-64.4069,58.4634,172.9005,179.9169,-57.2129,57.2243,174.3877,-65.9012,54.7644,-57.1154,62.5957,-176.7387,57.8726,177.5837,-61.7507,-179.6879,-60.1756,60.9006,58.2045,177.7168,-61.207,-57.456,62.0562,-176.8676,-165.3264,-44.2793,71.1561,62.8649,-176.0879,-60.6525,-51.8009,69.2463,-175.3183,167.6431,-71.5443,48.7583,-60.6184,60.1943,-179.5031,53.8435,174.6562,-65.0413,174.9112,-65.2621,55.3653,54.5731,174.3998,-64.9727,-60.6232,59.2035,179.8309,-171.4682,-49.4009,65.2971,62.4269,-175.5058,-60.8078,-55.2512,66.8161,-178.4859,172.8943,-67.0237,52.8673,-61.7128,58.3693,178.2603,55.773,175.8551,-64.2539,175.543,-64.564,56.0564,54.0114,173.9045,-65.4752,-61.6197,58.2733,178.8936,-165.3729,-44.3292,71.0653,62.714,-176.2422,-60.8478,-51.8715,69.1722,-175.4333,167.5109,-71.6791,48.6377,-60.6936,60.1163,-179.5668,53.6998,174.5097,-65.1734,174.9003,-65.2692,55.354,54.5676,174.3981,-64.9787,-60.5797,59.2508,179.874,
1.0146,-179.1698,-178.1125,1.7031,-0.4247,179.0444,178.6801,-1.8508,91.238,-140.226,-23.4218,-87.8525,40.6835,157.4877,179.5543,-0.299,-0.2595,179.8872,-178.9598,0.7852,0.892,-179.3629,178.6583,-1.0021,-1.2001,179.1394,-0.0136,179.8336,-179.7783,0.0689,-67.0306,64.8835,179.1848,112.7179,-115.368,-1.0667,-0.55,-179.7073,179.602,0.4447,0.2153,179.6739,179.3565,-1.1849,111.2391,-122.3871,-5.1043,-67.8852,58.4887,175.7715,0.6489,-179.6998,-178.8072,0.8441,1.5584,178.6914,-178.0911,-0.9581,-0.8565,179.6766,-178.0125,2.5206,148.8836,-85.629,31.6255,-34.0161,91.4713,-151.2742,64.7029,-172.4118,-57.966,-64.5761,58.3093,172.755,179.7859,-57.3288,57.117,174.3076,-65.996,54.7097,-57.192,62.5045,-176.7898,57.7591,177.4556,-61.8388,-179.6321,-60.1417,60.9505,58.237,177.7274,-61.1805,-57.4191,62.0713,-176.8366,-165.5737,-44.5114,70.9043,62.7278,-176.2099,-60.7942,-52.0016,69.0607,-175.5236,167.6159,-71.5878,48.7233,-60.7856,60.0108,-179.6781,53.736,174.5324,-65.1565,174.9105,-65.26,55.3674,54.5575,174.387,-64.9855,-60.6502,59.1793,179.8067,-171.583,-49.5485,65.1668,62.5011,-175.4644,-60.7492,-55.2429,66.7916,-178.4931,173.2928,-66.5371,53.2697,-61.3376,58.8325,178.6392,56.2117,176.3818,-63.8115,175.4991,-64.6114,56.0111,54.004,173.8935,-65.484,-61.6237,58.2658,178.8883,-61.2923,63.604,177.6411,173.4705,-61.6332,52.4039,57.451,-177.6527,-63.6156,175.2767,-64.9331,54.6006,-56.6926,63.0975,-177.3688,57.8468,177.6369,-62.8293,-177.6538,-57.9952,61.8477,57.3221,176.9807,-63.1763,-57.6767,61.9819,-178.1752,
0.5514,-179.5141,-178.3829,1.5516,-0.155,179.6025,178.7526,-1.4899,90.7663,-140.6972,-23.9084,-88.1241,40.4123,157.2012,179.6264,-0.4065,-0.3074,179.6597,-179.7492,0.0363,0.2841,-179.9305,179.6263,-0.1318,-0.4055,179.8365,0.0983,179.8725,-179.7037,0.0705,-66.4753,65.4337,179.7202,113.313,-114.7779,-0.4914,-0.3529,-179.6401,179.8716,0.5844,0.219,-179.9425,179.4924,-0.669,111.2743,-122.3401,-5.0596,-67.9847,58.4009,175.6814,0.1518,179.9036,-179.6861,0.0657,0.5009,-178.2213,-179.2495,2.0282,-0.3653,179.8784,178.3575,-1.3989,77.8385,-154.5384,-38.2101,-100.863,26.7601,143.0884,64.6962,-172.4122,-57.9682,-64.5857,58.3058,172.7498,179.7827,-57.3258,57.1182,174.1718,-66.1464,54.5587,-57.3026,62.3793,-176.9157,57.6457,177.3275,-61.9674,-179.5194,-60.0072,61.0578,58.3464,177.8585,-61.0765,-57.3134,62.1988,-176.7362,-165.4417,-44.3765,71.0449,62.8714,-176.0634,-60.6421,-51.8534,69.2118,-175.3668,167.7019,-71.5006,48.808,-60.6986,60.0989,-179.5925,53.8294,174.6269,-65.0645,174.9606,-65.2132,55.4167,54.6022,174.4284,-64.9417,-60.6052,59.2209,179.8509,-171.5134,-49.4874,65.2614,62.5587,-175.4153,-60.6665,-55.1843,66.8417,-178.4095,173.2724,-66.5525,53.2356,-61.3308,58.8443,178.6324,56.2065,176.3816,-63.8303,175.4998,-64.6098,56.0107,54.0089,173.8994,-65.4801,-61.6314,58.2591,178.8796,64.6144,-172.7043,-57.7729,-64.4984,58.1828,173.1143,-178.756,-56.0748,58.8567,172.8943,-67.7638,53.5398,-59.2546,60.0873,-178.609,55.5263,174.8682,-63.8281,-177.7485,-58.1545,62.7729,60.3448,179.9388,-59.1338,-55.354,64.2399,-174.8327,
0.1578,-179.6842,-178.6619,1.4961,-0.0882,179.7138,178.7005,-1.4975,89.6719,-141.82,-24.9977,-89.0983,39.4098,156.2321,179.836,-0.2842,-0.3236,179.5562,179.7022,-0.6665,-0.1765,179.4549,-179.6102,0.3352,0.2739,-179.7807,0.0379,179.7058,-179.6217,0.0462,-65.9746,65.9192,-179.8013,113.6615,-114.4447,-0.1651,0.0026,-177.8882,-179.6673,2.4418,0.1007,-179.9909,177.9024,-2.1892,86.7375,-146.8688,-28.8267,-91.0431,35.3507,153.3927,-0.24,179.816,179.8517,-0.0923,-0.2732,-178.0937,179.6706,1.8501,0.1492,-179.652,177.9814,-1.8198,80.2344,-153.876,-36.6483,-97.5596,28.3299,145.5577,64.6042,-172.4843,-58.015,-64.6794,58.2321,172.7014,179.6776,-57.4109,57.0583,174.0017,-66.3423,54.3828,-57.532,62.124,-177.1509,57.439,177.095,-62.1799,-179.3213,-59.7922,61.2403,58.5171,178.0462,-60.9212,-57.1607,62.3684,-176.5991,-165.6252,-44.5642,70.8401,62.7184,-176.2206,-60.8164,-52.018,69.043,-175.5527,167.6302,-71.5707,48.7337,-60.7931,60.006,-179.6896,53.7573,174.5564,-65.1392,174.9104,-65.2636,55.3692,54.5596,174.3856,-64.9816,-60.6496,59.1763,179.8091,-171.7347,-49.5568,64.9653,61.1699,-176.6522,-62.1301,-56.296,65.8818,-179.596,169.9222,-70.4879,50.0463,-65.0031,54.5867,175.1209,52.2256,171.8154,-67.6504,175.4695,-64.6703,55.951,53.7554,173.6156,-65.7631,-62.006,57.8542,178.4755,-171.2786,-48.8388,65.7074,61.6043,-175.9559,-61.4097,-54.241,68.1989,-177.255,168.4575,-72.1179,48.9559,-66.5034,52.9212,173.9949,50.2376,169.6622,-69.2641,175.7196,-64.4041,56.2278,53.5277,173.404,-65.9642,-62.1431,57.7332,178.3651,
0.3014,-179.93,-178.7462,1.0224,-0.4956,179.124,178.5271,-1.8533,90.9383,-140.5189,-23.7414,-88.065,40.4778,157.2553,-179.8507,0.3422,0.3838,-179.4233,-178.5165,-1.5674,1.289,178.2381,179.1139,-0.811,-0.698,179.3771,-0.9662,179.3422,-177.9361,2.3723,149.2513,-85.2974,31.94,-33.8428,91.6085,-151.154,0.0233,-179.2104,179.7173,0.4836,0.6076,-179.5017,179.8375,-0.2718,-61.9531,63.3101,-179.4404,118.8343,-115.9026,1.347,-0.2591,179.663,179.8514,-0.2265,0.6349,-178.5955,-179.2864,1.4832,0.0228,-179.5992,179.311,-0.3111,-65.7148,65.3028,179.6936,115.0428,-113.9395,0.4512,65.1987,-171.9413,-57.5216,-64.0441,58.816,173.2357,-179.741,-56.881,57.5387,174.3248,-65.9835,54.7047,-57.1525,62.5392,-176.7725,57.8509,177.5425,-61.7692,-179.3606,-59.8296,61.2407,58.5443,178.0752,-60.8544,-57.1249,62.406,-176.5236,-61.492,63.4102,177.4477,173.3374,-61.7604,52.2772,57.2957,-177.8022,-63.7646,175.3779,-64.7958,54.7425,-56.6511,63.1751,-177.2865,57.9433,177.7695,-62.6921,-177.7309,-58.0899,61.7461,57.2479,176.8889,-63.2751,-57.7502,61.8908,-178.2732,-61.065,62.0733,176.8543,173.3537,-63.508,51.273,56.3602,179.4986,-65.7204,175.946,-64.3897,55.6878,-57.8114,61.8529,-178.0696,58.9697,178.634,-61.2885,-178.9718,-59.2027,60.6952,58.1029,177.8721,-62.2301,-57.6637,62.1055,-177.9967,-55.0354,68.6912,-176.118,173.3573,-62.9161,52.2747,59.4547,-176.8186,-61.6279,171.2165,-68.4767,52.0337,-56.3164,63.9904,-175.4991,57.2542,177.561,-61.9286,-176.7156,-56.8928,63.1107,58.5682,178.391,-61.6055,-56.8173,63.0054,-176.9911,
